rank,programme_name,institution,job_title,job_url,hybrid_score,semantic_score,top_skill_gaps
1,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius,https://en.cvbankas.lt/it-inzinierius-naujojoje-akmeneje/1-13742959,0.2848,0.5184,
2,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.2691,0.5015,troubleshoot; make independent operating decisions; renewable energy
3,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT sistemų ir kibernetinio saugumo administratorius (-ė),https://en.cvbankas.lt/it-sistemu-ir-kibernetinio-saugumo-administratorius-e-kaune/1-13608923,0.2453,0.4884,renewable energy; digital identity management; security regulations
4,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyresnysis specialistas (kibernetinio saugumo užtikrinimui),https://en.cvbankas.lt/vyresnysis-specialistas-kibernetinio-saugumo-uztikrinimui-siauliuose/1-13749227,0.2451,0.5291,Lithuanian; provide information; plan
5,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Verslo sistemų ir procesų analitikas (-ė),https://en.cvbankas.lt/verslo-sistemu-ir-procesu-analitikas-e-vilniuje/1-13699299,0.2187,0.4973,
6,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.2164,0.5891,SAP Data Services; think analytically; assume responsibility
7,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Informacijos saugos specialistas (-ė),https://en.cvbankas.lt/informacijos-saugos-specialistas-e-vilniuje/1-13751575,0.2047,0.5769,
8,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.2038,0.5045,
9,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.1962,0.5605,Lithuanian; apply information security policies; manage time
10,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Naudotojų Technologijų vadovas (-ė),https://en.cvbankas.lt/naudotoju-technologiju-vadovas-e-vilniuje/1-13750805,0.1948,0.4719,
11,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,DIRBTINIO INTELEKTO INŽINIERĖ (-IUS) IT skyriuje,https://en.cvbankas.lt/dirbtinio-intelekto-inziniere-ius-it-skyriuje-vilniuje/1-13749365,0.1912,0.5403,
12,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT specialisto (-ės) asistentas (-ė) Vilniuje,https://en.cvbankas.lt/it-specialisto-es-asistentas-e-vilniuje-vilniuje/1-13697171,0.1867,0.4647,
13,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.1798,0.558,MySQL; ICT encryption; think analytically
14,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,SOC analitikas (-ė) kibernetinių grėsmių paieškai,https://en.cvbankas.lt/soc-analitikas-e-kibernetiniu-gresmiu-paieskai-vilniuje/1-13395656,0.1791,0.5255,
15,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.1789,0.5247,
16,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,SAUGUMO SPRENDIMŲ ARCHITEKTAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-architektas-e-vilniuje/1-13713875,0.1741,0.534,
17,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.1659,0.4539,
18,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,OSINT Specialistas,https://en.cvbankas.lt/osint-specialistas-vilniuje/1-13474247,0.162,0.5088,
19,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Verslo aplikacijų ekspertas (-ė) (Terminuota darbo sutartis),https://en.cvbankas.lt/verslo-aplikaciju-ekspertas-e-terminuota-darbo-sutartis-vilniuje/1-13706263,0.1577,0.5303,
20,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-klaipedoje/1-13478631,0.1488,0.4903,
21,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Pažeidžiamumų valdymo – įsilaužimų testavimo specialistas (-ė),https://en.cvbankas.lt/pazeidziamumu-valdymo-isilauzimu-testavimo-specialistas-e-vilniuje/1-13194248,0.1483,0.4916,
22,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Microsoft produktų vadovas (-ė) (Technical Presales),https://en.cvbankas.lt/microsoft-produktu-vadovas-e-technical-presales-vilniuje/1-13750625,0.1421,0.4593,
23,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-kaune/1-13750717,0.1421,0.5276,
24,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų vadovas,https://en.cvbankas.lt/it-projektu-vadovas-vilniuje/1-13274645,0.1379,0.5271,make independent operating decisions; solve problems; call routing
25,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Workstation Support Engineer,https://en.cvbankas.lt/workstation-support-engineer-kaune/1-13736427,0.1376,0.4882,troubleshoot; renewable energy; asset management
26,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Operacijų ir sistemų asistentas (-ė),https://en.cvbankas.lt/operaciju-ir-sistemu-asistentas-e-kaune/1-13696885,0.1348,0.4561,
27,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Riedmenų IT sistemų inžinierius (-ė),https://en.cvbankas.lt/riedmenu-it-sistemu-inzinierius-e-vilniuje/1-13715991,0.1328,0.4581,
28,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,📢 IEŠKOME IT SKYRIAUS VADOVO (-ĖS),https://en.cvbankas.lt/ieskome-it-skyriaus-vadovo-es-vilniuje/1-13743017,0.1323,0.4691,
29,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. IT Specialistas (-ė)-inžinierius (-ė),https://en.cvbankas.lt/vyr-it-specialistas-e-inzinierius-e-kaune/1-13698837,0.1285,0.5147,MySQL; meet deadlines; plan
30,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.1251,0.4915,
31,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.1239,0.4895,
32,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.1237,0.5142,
33,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT Onsite Inžinierius (-ė) KLAIPĖDOJE,https://en.cvbankas.lt/it-onsite-inzinierius-e-klaipedoje-klaipedoje/1-13685007,0.1231,0.5017,
34,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Service Desk Specialist,https://en.cvbankas.lt/service-desk-specialist-vilniuje/1-13736491,0.1158,0.4661,
35,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.1103,0.4759,
36,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,SAUGUMO SPRENDIMŲ KOMPETENCIJŲ CENTRO VADOVAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-kompetenciju-centro-vadovas-e-vilniuje/1-13717451,0.1047,0.4755,
37,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.1016,0.4976,
38,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Saugumo sprendimų produktų ir paslaugų vadovas (-ė) (Technical Presales),https://en.cvbankas.lt/saugumo-sprendimu-produktu-ir-paslaugu-vadovas-e-technical-presales-vilniuje/1-13754197,0.1011,0.4816,
39,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,DI IR PROCESŲ AUTOMATIZAVIMO SPECIALISTAS (-Ė),https://en.cvbankas.lt/di-ir-procesu-automatizavimo-specialistas-e-vilniuje/1-13733039,0.1011,0.4788,
40,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Jaunesnysis IT specialistas,https://en.cvbankas.lt/jaunesnysis-it-specialistas-kaune/1-8870958,0.0999,0.4708,manage closed-circuit television system; manage time; assume responsibility
41,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.098,0.4819,
42,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.097,0.4657,
43,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT Projektų administratorius (-ė) / Verslo sistemų analitikas (-ė)  / VMG corp,https://www.linkedin.com/jobs/view/4389064606/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=Q9Y36J52C7KHKYW3p7apIg%3D%3D&trk=flagship3_search_srp_jobs,0.0946,0.4849,
44,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.0915,0.4907,
45,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.08,0.4726,
46,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SUPPORTER with development opportunity in Data Integration,https://en.cvbankas.lt/it-supporter-with-development-opportunity-in-data-integration-marijampoleje/1-13685295,0.0739,0.4682,
47,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.0729,0.4702,
48,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IRT specialistas (-ė) (SOC ir IT saugos sritis) | Technologijų skyrius,https://en.cvbankas.lt/irt-specialistas-e-soc-ir-it-saugos-sritis-technologiju-skyrius-vilniuje/1-13733709,0.0628,0.4573,
49,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.0557,0.4626,
50,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Commissioning - Automation Engineer,https://en.cvbankas.lt/commissioning-automation-engineer-uzsienyje/1-13683043,0.0491,0.4718,
1,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo sistemų ir procesų analitikas (-ė),https://en.cvbankas.lt/verslo-sistemu-ir-procesu-analitikas-e-vilniuje/1-13699299,0.2742,0.5117,
2,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Service Desk Specialist,https://en.cvbankas.lt/service-desk-specialist-vilniuje/1-13736491,0.2711,0.5034,
3,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DIRBTINIO INTELEKTO INŽINIERĖ (-IUS) IT skyriuje,https://en.cvbankas.lt/dirbtinio-intelekto-inziniere-ius-it-skyriuje-vilniuje/1-13749365,0.242,0.5517,
4,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.2277,0.5634,
5,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Informacijos saugos specialistas (-ė),https://en.cvbankas.lt/informacijos-saugos-specialistas-e-vilniuje/1-13751575,0.224,0.576,
6,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.224,0.5316,
7,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Naudotojų Technologijų vadovas (-ė),https://en.cvbankas.lt/naudotoju-technologiju-vadovas-e-vilniuje/1-13750805,0.2223,0.489,
8,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.2131,0.5806,English; digitization; operating systems
9,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.2126,0.525,
10,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,OSINT Specialistas,https://en.cvbankas.lt/osint-specialistas-vilniuje/1-13474247,0.2063,0.5287,
11,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo aplikacijų ekspertas (-ė) (Terminuota darbo sutartis),https://en.cvbankas.lt/verslo-aplikaciju-ekspertas-e-terminuota-darbo-sutartis-vilniuje/1-13706263,0.2007,0.5503,English; work independently; transportation engineering
12,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.1957,0.5032,
13,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.1898,0.4917,
14,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.188,0.5062,
15,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.188,0.5276,electronic locks; electronics; physics
16,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,JAVA programuotojas (-a),https://en.cvbankas.lt/java-programuotojas-a-vilniuje/1-13749669,0.1865,0.4855,
17,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.173,0.55,MySQL; tools for software configuration management; patents
18,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Tech Lead (PHP / Laravel) – Hands-on | manodaktaras.lt,https://en.cvbankas.lt/tech-lead-php-laravel-hands-on-manodaktaras-lt-vilniuje/1-13732977,0.1728,0.4772,
19,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT sistemų ir kibernetinio saugumo administratorius (-ė),https://en.cvbankas.lt/it-sistemu-ir-kibernetinio-saugumo-administratorius-e-kaune/1-13608923,0.1718,0.4801,English; renewable energy; operating systems
20,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius,https://en.cvbankas.lt/it-inzinierius-naujojoje-akmeneje/1-13742959,0.1718,0.4901,
21,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.1692,0.4855,
22,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.1676,0.5424,English; plan; accounting
23,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Operacijų ir sistemų asistentas (-ė),https://en.cvbankas.lt/operaciju-ir-sistemu-asistentas-e-kaune/1-13696885,0.1632,0.4721,
24,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.1607,0.4883,
25,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1524,0.5217,
26,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DI IR PROCESŲ AUTOMATIZAVIMO SPECIALISTAS (-Ė),https://en.cvbankas.lt/di-ir-procesu-automatizavimo-specialistas-e-vilniuje/1-13733039,0.1505,0.4957,
27,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyresnysis specialistas (kibernetinio saugumo užtikrinimui),https://en.cvbankas.lt/vyresnysis-specialistas-kibernetinio-saugumo-uztikrinimui-siauliuose/1-13749227,0.1244,0.4923,
28,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.1235,0.4972,
29,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.122,0.5,
30,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Projektų administratorius (-ė) / Verslo sistemų analitikas (-ė)  / VMG corp,https://www.linkedin.com/jobs/view/4389064606/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=Q9Y36J52C7KHKYW3p7apIg%3D%3D&trk=flagship3_search_srp_jobs,0.1217,0.4988,
31,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.1198,0.4898,
32,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.1192,0.4918,
33,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Onsite Inžinierius (-ė) KLAIPĖDOJE,https://en.cvbankas.lt/it-onsite-inzinierius-e-klaipedoje-klaipedoje/1-13685007,0.1187,0.5112,
34,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. IT Specialistas (-ė)-inžinierius (-ė),https://en.cvbankas.lt/vyr-it-specialistas-e-inzinierius-e-kaune/1-13698837,0.1176,0.5136,English; plan; MySQL
35,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų vadovas,https://en.cvbankas.lt/it-projektu-vadovas-vilniuje/1-13274645,0.1171,0.5148,solve problems; perform procurement processes; call routing
36,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,SAUGUMO SPRENDIMŲ ARCHITEKTAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-architektas-e-vilniuje/1-13713875,0.1155,0.5037,
37,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.1127,0.5039,
38,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Pažeidžiamumų valdymo – įsilaužimų testavimo specialistas (-ė),https://en.cvbankas.lt/pazeidziamumu-valdymo-isilauzimu-testavimo-specialistas-e-vilniuje/1-13194248,0.1119,0.4771,
39,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Commissioning - Automation Engineer,https://en.cvbankas.lt/commissioning-automation-engineer-uzsienyje/1-13683043,0.1096,0.4988,
40,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,SOC analitikas (-ė) kibernetinių grėsmių paieškai,https://en.cvbankas.lt/soc-analitikas-e-kibernetiniu-gresmiu-paieskai-vilniuje/1-13395656,0.1083,0.4872,
41,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,📢 IEŠKOME IT SKYRIAUS VADOVO (-ĖS),https://en.cvbankas.lt/ieskome-it-skyriaus-vadovo-es-vilniuje/1-13743017,0.1033,0.4757,
42,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Linux sistemų administratorius (-ė),https://en.cvbankas.lt/linux-sistemu-administratorius-e-vilniuje/1-9896207,0.1006,0.4706,
43,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-kaune/1-13750717,0.0839,0.4904,
44,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SUPPORTER with development opportunity in Data Integration,https://en.cvbankas.lt/it-supporter-with-development-opportunity-in-data-integration-marijampoleje/1-13685295,0.0784,0.484,
45,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-klaipedoje/1-13478631,0.0773,0.4745,
46,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Workstation Support Engineer,https://en.cvbankas.lt/workstation-support-engineer-kaune/1-13736427,0.0715,0.4746,
47,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Experienced AI Engineer/Data Scientist,https://en.cvbankas.lt/experienced-ai-engineer-data-scientist-vilniuje/1-13500505,0.0644,0.4646,machine learning; perform project management; computer vision
48,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Saugumo sprendimų produktų ir paslaugų vadovas (-ė) (Technical Presales),https://en.cvbankas.lt/saugumo-sprendimu-produktu-ir-paslaugu-vadovas-e-technical-presales-vilniuje/1-13754197,0.0635,0.4694,
49,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Dedikuotas IT inžinierius (-ė),https://en.cvbankas.lt/dedikuotas-it-inzinierius-e-kedainiuose/1-7705185,0.043,0.4656,
50,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Hiring: IT Technical Specialist,https://en.cvbankas.lt/hiring-it-technical-specialist-vilniuje/1-13725609,0.0398,0.4648,
1,Information Systems,Kaunas University of Technology,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.2101,0.5855,
2,Information Systems,Kaunas University of Technology,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.2059,0.6602,SAP Data Services; digitization; computer technology
3,Information Systems,Kaunas University of Technology,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.1691,0.5022,
4,Information Systems,Kaunas University of Technology,Operacijų ir sistemų asistentas (-ė),https://en.cvbankas.lt/operaciju-ir-sistemu-asistentas-e-kaune/1-13696885,0.1614,0.4838,
5,Information Systems,Kaunas University of Technology,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1539,0.5809,
6,Information Systems,Kaunas University of Technology,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.1534,0.5035,
7,Information Systems,Kaunas University of Technology,IT sistemų ir skaitmenizacijos vadovas (-ė),https://en.cvbankas.lt/it-sistemu-ir-skaitmenizacijos-vadovas-e-panevezyje/1-13702931,0.1471,0.4886,
8,Information Systems,Kaunas University of Technology,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.1461,0.541,electronic locks; computer technology; electronics
9,Information Systems,Kaunas University of Technology,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.1426,0.5211,
10,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.1386,0.5845,
11,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIŲ (-Ę),https://en.cvbankas.lt/it-sistemu-administratoriu-e-vilniuje/1-13734017,0.1384,0.4885,
12,Information Systems,Kaunas University of Technology,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.1366,0.5737,
13,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.1313,0.5733,Lithuanian; computer technology; cyber security
14,Information Systems,Kaunas University of Technology,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.1303,0.4637,
