rank,programme_name,institution,job_title,job_url,hybrid_score,semantic_score,top_skill_gaps
3,Informatics,Kaunas University of Technology,AI Engineer (Applied AI) with verification,https://www.linkedin.com/jobs/view/4354609788/?eBP=CwEAAAGdXU_3Lpjva5gehuwkyxZOOeCMBLNABZouwvt95moQqldkZj82d9MFxAibHKwvHcRydrXa6rtBTFPsNBV4zX_5A9KyNJf_-ofgUfq-YZy77hlw36EosJqJdYRk9kmsGtqraQU9QmeTS5B89rNfVK9JUwgH9JOInDbgeM7epx921DQd72SXaWo1M0sb7HPrANFJ8FeiSgJOGh6xnkYWXMiBHEXNBJAecBgWS__K1NYvsYF60BZMbiTaH_Fm_SaXOiAcdqqFCab_EOtkdZzXKLDlT-W5wJSMXMeTqBv0slR8E8kDATovomB-czBgotIfWw9P9QX5o2s3qOh9QNMYse5ipOuzs1PSB2z1LQ3vhmi-GmGjkSX-MNTAPOgg2fRDV8aFmuACRRT6zWk8hRzE0XZd-FYmj-XKmqo9Veo0dJ62XkYlmgHz8aSHlLU9FV4-GypB9bSK156pWGRrTqxwjjyRrbfPWrduFwS0Rf7o30kJlFxUrKo8awCgQca5ifXdmZIc2QR8EekFCC7YSUkcjXohNje0D35mC3QLNQ&refId=wk4fVenEURubDB1Ehtm5HQ%3D%3D&trackingId=t02SStjRfp6kvPP77%2BKNiw%3D%3D&trk=flagship3_search_srp_jobs,0.1156,0.4895,
4,Informatics,Kaunas University of Technology,MLOps engineer with expertise in Ray and Kubeflow vLLM SkyPikot on kubernetes,https://en.cvbankas.lt/mlops-engineer-with-expertise-in-ray-and-kubeflow-vllm-skypikot-on-kubernetes-darbas-namuose/1-13742747,0.1142,0.5138,
5,Informatics,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.113,0.4855,MySQL; ICT encryption; think analytically
6,Informatics,Kaunas University of Technology,DATA ENGINEER with verification,https://www.linkedin.com/jobs/view/4328710459/?eBP=CwEAAAGdXVTxFfylTwn5FhVuExSS7O-QXtgOj66BYmJuT5ZfOGG6DXV-oxGHbbtbJgiMgw4aIbELH0z0XdfK0KxiiVLl5qoU_qaRDBIAtoH7rHeH63gx-MsOsG4jNF1YJz7qO6rHJrt4UXi6PklDI9PiknyDtc45vcS-SRwv9JsqlXcmnzIuMDQMAZrNjYRYwsaWOqxkSeTrgF0-7kSy0R4UUFQVnU3bJaoCFX8H53e-Ji-c6X1YoegRyKsZQIZxZKAQnimjF6Hc56yr8jj13jo8g8UvIdDQHACtd6sTRMgZa_9fZVUaMwmZhQdOgtsGMLC-j20oepaYXfUXBTIXvNuT28H8awvc3wmt3VIfqa9z3wDd79JuqGUPDdId2b1fsQhbsvdbGSj7aHxRfmqKSb1rQ92bDSswLi46M189lsUQyU11HAYoluucRLLjaIqqDrFG0k9FK8ou5gk5_VexVfZW_FIy7nRx_36ni7VgVlTD50VQWLiHl_p1yOOVyc6LzuEem6ITm887Tgmia67EAVVRRXvW5NAczFSpJp4tug&refId=8E32x5IjZ%2BhE0AVcGSKhpw%3D%3D&trackingId=XMB19EEnT64C5KFJO5HxtA%3D%3D&trk=flagship3_search_srp_jobs,0.1077,0.5024,"ICT project management methodologies; blueprints; data extraction, transformation and loading tools"
7,Informatics,Kaunas University of Technology,Programuotojas / AI (DI) inžinierius,https://en.cvbankas.lt/programuotojas-ai-di-inzinierius-vilniuje/1-13706229,0.1035,0.4847,
8,Informatics,Kaunas University of Technology,IT infrastructure architect,https://en.cvbankas.lt/it-infrastructure-architect-vilniuje/1-13702347,0.0986,0.4971,
9,Informatics,Kaunas University of Technology,Duomenų inžinierius (-ė) – analitikas (-ė),https://en.cvbankas.lt/duomenu-inzinierius-e-analitikas-e-kaune/1-13706283,0.0973,0.4946,
10,Informatics,Kaunas University of Technology,Tinklų architektas (-ė),https://en.cvbankas.lt/tinklu-architektas-e-vilniuje/1-13768335,0.0972,0.531,
1,Informatics,Klaipėda University,IT ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-administratorius-e-klaipedoje/1-13759179,0.2599,0.4726,customer relationship management; troubleshoot; accounting
2,Informatics,Klaipėda University,Senior / Mid Software Engineer (.NET / Delphi) I Teltonika Security,https://en.cvbankas.lt/senior-mid-software-engineer-net-delphi-i-teltonika-security-vilniuje/1-13750671,0.2169,0.5236,
3,Informatics,Klaipėda University,IT sistemų ir skaitmenizacijos vadovas (-ė),https://en.cvbankas.lt/it-sistemu-ir-skaitmenizacijos-vadovas-e-panevezyje/1-13702931,0.1699,0.4847,
4,Informatics,Klaipėda University,Join our team as a JUNIOR System Analyst!,https://en.cvbankas.lt/join-our-team-as-a-junior-system-analyst-darbas-namuose/1-13699867,0.1524,0.4945,
5,Informatics,Klaipėda University,SENIOR ERP SISTEMŲ (JAVA/KITA KALBA) PROGRAMUOTOJAS,https://en.cvbankas.lt/senior-erp-sistemu-java-kita-kalba-programuotojas-kaune/1-13753585,0.1332,0.5252,
6,Informatics,Klaipėda University,Join our PPM team as a System Analyst! 🚀,https://en.cvbankas.lt/join-our-ppm-team-as-a-system-analyst-darbas-namuose/1-13660457,0.1286,0.5432,
7,Informatics,Klaipėda University,Software Engineer (React Native),https://www.linkedin.com/jobs/view/4388330996/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=R6yHaEK%2B7Iq6zzGifG0qMA%3D%3D&trk=flagship3_search_srp_jobs,0.1128,0.5153,
8,Informatics,Klaipėda University,Programuotojas / AI (DI) inžinierius,https://en.cvbankas.lt/programuotojas-ai-di-inzinierius-vilniuje/1-13706229,0.1026,0.4876,
9,Informatics,Klaipėda University,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13761897,0.1001,0.5486,English; Internet of Things; manufacturing processes
10,Informatics,Klaipėda University,.NET Developer,https://en.cvbankas.lt/net-developer-kaune/1-13546657,0.0995,0.511,
1,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,BI programuotojas (-a),https://en.cvbankas.lt/bi-programuotojas-a-kaune/1-13753903,0.1202,0.5434,
2,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,MS Power Developer with verification,https://www.linkedin.com/jobs/view/4388682909/?eBP=CwEAAAGdXU_3LZ3gL4U7BnbsjIpQgqlX7Tn-Ceqb0RuNSARraIpZ9TdSn_iOS3kR2LA7B4E0pWSje839r0d5kLSIpCE_3u2b3ChPf40TSMbzm9E6F1ikSdja8_d8wtRI3UKX-QpAbCl42qNkythu4U4t7QQk38mlpHAswdPK1G_3rhBO5UGqhRKEU9qogDM8y636hWupxhspfE7TO308hxKSp87V9RmdXTyFrNl6y1j5rXzKDXWCDDmeaw_LdAMhB3DW-iX7HBmgnzRN1XnpSQ44i7nsOnYbiSBK-EfkkhDUI337_ShuaWQo6fH_J-RLprg025JbAKGAdjbDNciS9Uaywb9boIrcbHRCth6N-gk1z8ANTonRqpTjJ2wTihx_D_D6Gu5Pz0ZA_oahiNJoOzS_7VdTnLOPLcWdZTYjfB-jBe5q1VJJEUtsUBgGgGsgiMHYyvIWjF0_fULYR7KpWHG7FyVtMZ9_o8sxiReLsXuDO1PyW1IWkiMUmqikwuHj1zoop1uzBe-MXz3wwEZeBQ0s2PqUsl5a_--KrkMOYQ&refId=wk4fVenEURubDB1Ehtm5HQ%3D%3D&trackingId=O3SCG%2FbG%2FA%2FfnBafzp8pQw%3D%3D&trk=flagship3_search_srp_jobs,0.0971,0.5727,SQL; control systems; Source (digital game creation systems)
3,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Software Engineer (React Native),https://www.linkedin.com/jobs/view/4388330996/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=R6yHaEK%2B7Iq6zzGifG0qMA%3D%3D&trk=flagship3_search_srp_jobs,0.0901,0.5825,
4,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT Support Engineer,https://en.cvbankas.lt/it-support-engineer-vilniuje/1-13176664,0.0899,0.5558,
5,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,FULL STACK PROGRAMUOTOJAS (-A),https://en.cvbankas.lt/full-stack-programuotojas-a-vilniuje/1-13749131,0.0895,0.5807,
6,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT inžinierius,https://en.cvbankas.lt/it-inzinierius-naujojoje-akmeneje/1-13742959,0.0879,0.5544,
7,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,FINANSINIŲ SISTEMŲ VYSTYMO ANALITIKAS (-Ė),https://en.cvbankas.lt/finansiniu-sistemu-vystymo-analitikas-e-vilniuje/1-13559576,0.0858,0.6113,
8,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.0821,0.5612,
9,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.0815,0.596,
10,Informatics,Klaipėdos valstybinė kolegija / Higher Education Institution,Full stack developer with verification,https://www.linkedin.com/jobs/view/4372609852/?eBP=CwEAAAGdXU_zAXfyj33quo4hBhSxWg1MWkU3rN_b6lHUlGLvOMoNMO4jsvgffLMy7ZkBT9xJ0iXvAFevUofirzztr0qFQqf5fNU9ZrYTLwLmGot7Nvwf37hRADwiNfTimU1yhowPXI8Q_9DgiMr1zuiPYnboZSNSwBbrNmR4yUSePH6XapixPwz8qlcn4T-k3HmArQp2-0wGsn4vbfHQdwp2EgRdv9ObazE7ADDZsiNwU2zFzkqIlbx2w-prwZuHLwfVF0iyrzcunN3dvuCsvGGzmc63XjE5ryvaWzGT5p54eBcsaNAhsKFcvwllzILKNsUPZ32v-TrJR2SgQgaHGfyHDoEe_91T0QXQ8WnulSX6P048bcfwUWVSZV_hkuH-HjCkXsZ9RmHqr6sbwrCiKN9KxVCMsDN5FQjcQPzkoZacceNRBqs1K5pGjyi3R-fPD7OkS52jK_Ly_Kx7xCRCqxntMURbWluyN17LhURFEc1gE-bjcXad2TLDrjNLsVbz9uurnQCjNjT6gHvpsT0WOgcrP7drHTrxtQ&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=G30vqdoia52YCAqRT3YMrw%3D%3D&trk=flagship3_search_srp_jobs,0.0802,0.5607,
1,Informatics,Vilnius University,IT SUPPORTER with development opportunity in Data Integration,https://en.cvbankas.lt/it-supporter-with-development-opportunity-in-data-integration-marijampoleje/1-13685295,0.2226,0.3774,troubleshoot; English; operating systems
2,Informatics,Vilnius University,ERP konsultantas (-ė) (SCM),https://en.cvbankas.lt/erp-konsultantas-e-scm-vilniuje/1-13763515,0.1765,0.3817,
3,Informatics,Vilnius University,Vyr. sistemų analitikas (-ė) (NTR modernizavimui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-ntr-modernizavimui-vilniuje/1-13768673,0.176,0.3932,
4,Informatics,Vilnius University,Vyr. veiklos analitikas (-ė),https://en.cvbankas.lt/vyr-veiklos-analitikas-e-vilniuje/1-13761865,0.1493,0.4166,
5,Informatics,Vilnius University,.NET programuotojas (-a),https://en.cvbankas.lt/net-programuotojas-a-vilniuje/1-13750639,0.1465,0.3789,
6,Informatics,Vilnius University,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.1447,0.437,
7,Informatics,Vilnius University,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1414,0.4271,
8,Informatics,Vilnius University,Operational Excellence Partner,https://en.cvbankas.lt/operational-excellence-partner-vilniuje/1-13557078,0.136,0.3716,
9,Informatics,Vilnius University,JAVA programuotojas (-a) (Integraciniams sprendimams),https://en.cvbankas.lt/java-programuotojas-a-integraciniams-sprendimams-vilniuje/1-13749639,0.132,0.3821,
10,Informatics,Vilnius University,LEAD ENGINEER PROJECTS,https://en.cvbankas.lt/lead-engineer-projects-kaune/1-13656701,0.1312,0.4173,
1,Informatics Systems,Vytautas Magnus University,Commerce Operations Specialist,https://en.cvbankas.lt/commerce-operations-specialist-kaune/1-13751281,0.2102,0.0,
2,Informatics Systems,Vytautas Magnus University,BI programuotojas (-a),https://en.cvbankas.lt/bi-programuotojas-a-kaune/1-13753903,0.1661,0.0,
3,Informatics Systems,Vytautas Magnus University,DIRBTINIO INTELEKTO INŽINIERĖ (-IUS) IT skyriuje,https://en.cvbankas.lt/dirbtinio-intelekto-inziniere-ius-it-skyriuje-vilniuje/1-13749365,0.1637,0.0,
4,Informatics Systems,Vytautas Magnus University,JUNIOR POWER PLATFORM DEVELOPER (F/M/D),https://en.cvbankas.lt/junior-power-platform-developer-f-m-d-vilniuje/1-13680221,0.1476,0.0,
5,Informatics Systems,Vytautas Magnus University,PHP programuotojas (-a) | Mid / Strong Mid,https://en.cvbankas.lt/php-programuotojas-a-mid-strong-mid-vilniuje/1-13752651,0.1452,0.0,
6,Informatics Systems,Vytautas Magnus University,IT administratorius (-ė),https://en.cvbankas.lt/it-administratorius-e-panevezyje/1-13755077,0.1418,0.0,
7,Informatics Systems,Vytautas Magnus University,MID ERP SISTEMŲ (JAVA/KITA KALBA) PROGRAMUOTOJAS,https://en.cvbankas.lt/mid-erp-sistemu-java-kita-kalba-programuotojas-kaune/1-13753589,0.1416,0.0,
8,Informatics Systems,Vytautas Magnus University,DevOps Engineer (ServiceNow),https://en.cvbankas.lt/devops-engineer-servicenow-kaune/1-13756647,0.1408,0.0,
9,Informatics Systems,Vytautas Magnus University,PHP/Go Developer (Mid-Senior),https://en.cvbankas.lt/php-go-developer-mid-senior-vilniuje/1-13674805,0.1401,0.0,
10,Informatics Systems,Vytautas Magnus University,IT Support Specialist,https://en.cvbankas.lt/it-support-specialist-vilniuje/1-13751283,0.1389,0.0,
1,Cybersecurity Technologies,Vilnius Business College,Pažeidžiamumų valdymo – įsilaužimų testavimo specialistas (-ė),https://en.cvbankas.lt/pazeidziamumu-valdymo-isilauzimu-testavimo-specialistas-e-vilniuje/1-13194248,0.2532,0.5201,
2,Cybersecurity Technologies,Vilnius Business College,SOC analitikas (-ė) kibernetinių grėsmių paieškai,https://en.cvbankas.lt/soc-analitikas-e-kibernetiniu-gresmiu-paieskai-vilniuje/1-13395656,0.2251,0.551,
3,Cybersecurity Technologies,Vilnius Business College,IT administratorius (-ė),https://en.cvbankas.lt/it-administratorius-e-kaune/1-13637509,0.2044,0.5467,
4,Cybersecurity Technologies,Vilnius Business College,KIBERNETINIO SAUGUMO VADOVAS (-Ė),https://en.cvbankas.lt/kibernetinio-saugumo-vadovas-e-kaune/1-13760617,0.1888,0.5721,
5,Cybersecurity Technologies,Vilnius Business College,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-vilniuje/1-13713495,0.1687,0.4752,
6,Cybersecurity Technologies,Vilnius Business College,Cyber Security Specialist,https://en.cvbankas.lt/cyber-security-specialist-vilniuje/1-13680669,0.1536,0.5471,
7,Cybersecurity Technologies,Vilnius Business College,IT skyriaus vadovas (-ė),https://en.cvbankas.lt/it-skyriaus-vadovas-e-vilniuje/1-13758531,0.1508,0.4917,
8,Cybersecurity Technologies,Vilnius Business College,SAUGUMO SPRENDIMŲ KOMPETENCIJŲ CENTRO VADOVAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-kompetenciju-centro-vadovas-e-vilniuje/1-13717451,0.147,0.5646,
9,Cybersecurity Technologies,Vilnius Business College,Information Security Specialist,https://en.cvbankas.lt/information-security-specialist-vilniuje/1-13736475,0.137,0.4683,
10,Cybersecurity Technologies,Vilnius Business College,Informacijos saugumo vadovas (-ė) (CISO),https://en.cvbankas.lt/informacijos-saugumo-vadovas-e-ciso-vilniuje/1-13692969,0.1332,0.4957,
1,Computer games and animation,SMK College of Applied Sciences,Gameplay Programmer,https://en.cvbankas.lt/gameplay-programmer-vilniuje/1-9413531,0.2667,0.4914,
2,Computer games and animation,SMK College of Applied Sciences,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-vilniuje/1-13713495,0.2588,0.4562,
3,Computer games and animation,SMK College of Applied Sciences,Vyr. IT projektų vadovas (-ė),https://www.linkedin.com/jobs/view/4378346135/?eBP=BUDGET_EXHAUSTED_JOB&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=5xGUtjU5wkZAgVoe55mQ%2Fg%3D%3D&trk=flagship3_search_srp_jobs,0.2474,0.4592,
4,Computer games and animation,SMK College of Applied Sciences,Data Analyst with verification,https://www.linkedin.com/jobs/view/4384887301/?eBP=CwEAAAGdXVdr9AsTIcE5FlZ44rr_6LQUeex7waY8i5FuqpXNWnB9xNTzLkOAKpJ7U9uROi32EB1jDMDJz2R0SMmeM99P9oDcfQkre66c5l5XeFaa5koNQHHRowX4mfntFDX_Kk7w3OlqjCVaPkPf1qIh9zoewjp-zlZ1qSla4ATamigUobjbcQtx_lYqBU2rXuSeOV6nOUiJ-UGTXHuMF0NMZIL0xIlGxcXcslnT5tzb8PXyuhhV_lvc027vGYtLJvGPK8Or0ULIJAxorKh38cIyQObtB5ZI1xmpNgsDtL-2AQ5tLU4Zo40b_idBfpV01-KMihhgDQ2rJf0g-m306t-E84dY1tilxWJY0O3sfC8obyfXE5oM7uO8DI0hH6sAq392XCTt-KADNlsAIdkmBlNbe72ZS24tkzxtB4sebRSDzWuaEwhAAC_wbbM__WmaUU9uWbpesqjPMRxqwi-ob_3gc9vn4jIIuRpSa9YI4KY7oO6Ss12NRY_ZtKTolPu-GFIHq1VgMp0RpbOpR1Fg5RpFfX-Qx4c-_JPB1D00FSym&refId=47SaNTdiYW3wnMQlscUwOw%3D%3D&trackingId=UqgagcFR3Zy1YIbyE2P%2BDw%3D%3D&trk=flagship3_search_srp_jobs,0.2278,0.4632,
5,Computer games and animation,SMK College of Applied Sciences,Data Technology Consultant with verification,https://www.linkedin.com/jobs/view/4289623476/?eBP=CwEAAAGdXVdwbITQeGfsm0oewi7Mqfksgch5TC4XK_Go1NNfJQ3UmYqQwJgAPbSpaGnyAZ4OmnPsZKocjvsrPOJ0-ctR3Adt90aymbFCwRAJQmHoATYtv9_K_tREGb0YPonGLImpYnn6__dZ1lxLu1r4KBrmvfZG349z-Rb5xCcBnPVS3AkqA1Wjm7dKw7qWyORG4vguHxjpMDM8eoSg0eHxYVQUTdo6Yd3eH9Cb-Opk4jooL7PctTEK2b9GvicCrXhCn2GLEn8IYtJrEiNswTBJ4LuX6XgwiEJqlnwDjunqVhY0Ct7VBJAzBf9R8oE9aQPaf4gzSYCGJABCvd4p2hoMRbxa5awc_cafwkDq_F2IVAF34Tr-HrN0El3VBCT9zVlqSuCtHkKOzDOm_1upEPh6zKCr6Hw2g1XWpDewHY2FfyioXqAM1PhtUiBd4E9aBT1mKvUHBJW3q8EUhy_Lmyg0jWZZ9iOyz_URG-JpJblRDXz1VzQYBSeeaYP94Q_hAwHnDh4DJVDdKjemaTl9NR-NP0YPNDMRTg&refId=rFHdzi5Cz%2BdUq3XW8tPvMA%3D%3D&trackingId=0k5yg462%2FZT0uTucoFF6vQ%3D%3D&trk=flagship3_search_srp_jobs,0.2067,0.4617,data analytics; program management; business analytics
6,Computer games and animation,SMK College of Applied Sciences,LiveOps Specialist (Games),https://en.cvbankas.lt/liveops-specialist-games-vilniuje/1-13722407,0.2016,0.4226,
7,Computer games and animation,SMK College of Applied Sciences,Senior DevOps Engineer with verification,https://www.linkedin.com/jobs/view/4288866073/?eBP=CwEAAAGdXVxnM9aEp5kN8Gmk6FrN2zJEj41-SqXpYEejWZvthKxqxBu7pmf1xIFobxoZ12sM6L5P7SLcLFCKKNihQ2WKDSThuSOQ5OxBqEEPbc6anaIC_GMVcOXpsKVjBWWIsHr40_lHhstJrX1v6SZLjOaTdDvrL66Qh1vvw1FbQ4gtqmwIqr-_z1P17DBvbN6lwijuPjA0PmJXzHc2tKQCO8iVO2mDEcqcwCBPLXBwjwQK6F-u6F3jHtYxyDrPVSRr1TAOLIPXDviZD048v6PqgAuMfsTeAfYTXsLBjoa50JkG5YKGLqxqOzYXNzAztoHangsIedoRtaijyO6AUPkvc3gE1fzdrgbXbzpcXC1Qao6Gp8vlIdgs3EzhtV6i6RML98-rUdd6AAaCNywCnGbE5XcRe_b418n3U4ay4cunCODGJn_gQp1t9GsDE93zy-wHkqRxxfm4s-HIaE37TBocOJhsgW5QCM1AvHcl3U089e7jKMreUnR7ey3wsySHBOO9EPBA1Ye7h6fvlyofKYen4rb6ke4&refId=XWpk5sbWPx1ee7aUzQ6BKw%3D%3D&trackingId=1yNpC90lXLFfMo8WqUvJqQ%3D%3D&trk=flagship3_search_srp_jobs,0.1853,0.457,
8,Computer games and animation,SMK College of Applied Sciences,Jaunesnysis (-ioji) socialinių tinklų reklamos dizaineris (-ė) / IT projektų specialistas (-ė),https://en.cvbankas.lt/jaunesnysis-ioji-socialiniu-tinklu-reklamos-dizaineris-e-it-projektu-specialistas-e-vilniuje/1-13750591,0.1516,0.4854,
9,Computer games and animation,SMK College of Applied Sciences,IT projektų vadovė (-as),https://en.cvbankas.lt/it-projektu-vadove-as-klaipedoje/1-12847891,0.1465,0.4538,
10,Computer games and animation,SMK College of Applied Sciences,IT SISTEMŲ ADMINISTRATORIŲ (-Ę),https://en.cvbankas.lt/it-sistemu-administratoriu-e-vilniuje/1-13734017,0.1401,0.435,
1,Media Technologies,Vilnius Business College,Junior Web Developer - EU,https://www.linkedin.com/jobs/view/4389080234/?eBP=CwEAAAGdXU_zASg4TwgZKUAiTxrKKJH-4gVPbmYxNlxlzZvE3qLOBdOh7nW5jkgxKK_CfCrbjlZqMvW8S84crk4xHdP4feNzIq5BVb3U4ibbvI3pQpWL0F6e8v8X92u7-ixIpqPlJ2EyA6n9O7ZIgO76RL-JlTRT8YNxXrsBMlH3DCpaQEKoV5qv72oexdzjoJc1kMSjdZRud2QmJiGlHb-DpXP5SpGFNzT1LKeexOPLSlaUTA5uohhraQnLXN6yWMgDQ2KI_HDSG6I2NoGNRjUShNryd-UAeEm_dzU-vtQCG_zfHrYLFZpNMmdVKhcIx3OuuhwBE4glwTTb1IZyuz2kjn9-ua9OZFxdILLHIYh9vNkWIhPwRWnNAUC_n11k-SC4HuhXrNWy47V2IJ0Bu1-TAWc-hBFzeECOLFAZnjN06lKsF1rKGlaHUy_c0DYTBGyBH7hzOJR7cLbATQJIgxdFde8GQzIhIjJqg7JGbp8JF1wZeLXJxmPh5AmCCq_8aNW05qU2o3iRmObs4c5uUONPrs-zMll961gUez--OUxFvpU&refId=6i6qglSW0W6eFOYOHvBmjw%3D%3D&trackingId=OX8dd8PLCLsZiMIJUlT4jQ%3D%3D&trk=flagship3_search_srp_jobs,0.3143,0.5003,
2,Media Technologies,Vilnius Business College,Junior Front-End Developer,https://en.cvbankas.lt/junior-front-end-developer-kaune/1-13750941,0.2468,0.5021,
3,Media Technologies,Vilnius Business College,Jaunesnysis (-ioji) socialinių tinklų reklamos dizaineris (-ė) / IT projektų specialistas (-ė),https://en.cvbankas.lt/jaunesnysis-ioji-socialiniu-tinklu-reklamos-dizaineris-e-it-projektu-specialistas-e-vilniuje/1-13750591,0.2198,0.5426,
4,Media Technologies,Vilnius Business College,IT projektų vadovė (-as),https://en.cvbankas.lt/it-projektu-vadove-as-klaipedoje/1-12847891,0.2135,0.4854,
5,Media Technologies,Vilnius Business College,Paid Summer Internship in the IT Department,https://en.cvbankas.lt/paid-summer-internship-in-the-it-department-klaipedoje/1-13752753,0.1851,0.4849,
6,Media Technologies,Vilnius Business College,Senior IT Project Manager (REMOTE),https://en.cvbankas.lt/senior-it-project-manager-remote-darbas-namuose/1-13699765,0.1715,0.4278,
7,Media Technologies,Vilnius Business College,Gameplay Programmer,https://en.cvbankas.lt/gameplay-programmer-vilniuje/1-9413531,0.1692,0.4863,
8,Media Technologies,Vilnius Business College,Principal UX/UI Engineer with verification,https://www.linkedin.com/jobs/view/4385527160/?eBP=CwEAAAGdXVJzL-ZYItpBJnbOWNkH1FZIY45yClo5MJCZqaLseX6zIy3GLLErc_W0JVxYqurXjCbmUWUTxkfdrR2bt6OwC5nlZG-kK1DMFvrCN0mrMTgXAD1ehbZkCoW0p10PXNjxKlEDjdX70AmSPN5uYpr-MdBm-NcqdIQ8aog3OAMrjsX8QES62VTkhSUjv9FKlI3eSnPcvpza_3JkhxbOgOcTexW0b2EyMtNMxATDYnPQ0edX_i9ZUKtRE2mu5oPgzzJ6aYKwzzuQGhxvutfgUK6I5TZuR3m3dNe5QoN3qlxDzFbZFv4rST8ihVuicBPZnonbmaCSEpfUQAKwFLBd1QNyreTWg7qfn9VlPGyze08k6l44Z4DUKFEbyPPvTMz55R7NJzv3AneMR4vmINwlShnbrAwl1CkvTah5P6c1D_I6dg9X--SSAvhaoFoju9-MZs7rYlnmt_syOs09TjVQG98cXcvBDQ8vG3K46cU8Tj0M660ey8czn7H2dMHE7JvqK8whqSK5HpbabNzK98t1QrDh2exzc_omPJIpNg&refId=9cGkUbOOhOKqDBgZIBV0VQ%3D%3D&trackingId=ok1a5PBMVOT1x34kr0AGrw%3D%3D&trk=flagship3_search_srp_jobs,0.1466,0.4474,
9,Media Technologies,Vilnius Business College,PRODUKTŲ VADOVAS (-Ė),https://en.cvbankas.lt/produktu-vadovas-e-vilniuje/1-13753687,0.1359,0.4617,
10,Media Technologies,Vilnius Business College,Join our Marketing Team as a Website and Content Specialist,https://en.cvbankas.lt/join-our-marketing-team-as-a-website-and-content-specialist-siauliuose/1-13746459,0.127,0.4602,
1,Multimedia and Internet Technologies,Vytautas Magnus University,Techninio aptarnavimo specialistas (-ė) - darbas studentams!,https://en.cvbankas.lt/techninio-aptarnavimo-specialistas-e-darbas-studentams-vilniuje/1-13760729,0.4503,0.4657,
2,Multimedia and Internet Technologies,Vytautas Magnus University,IT specialisto (-ės) asistentas (-ė) Vilniuje,https://en.cvbankas.lt/it-specialisto-es-asistentas-e-vilniuje-vilniuje/1-13697171,0.2631,0.4559,
3,Multimedia and Internet Technologies,Vytautas Magnus University,Software Engineer (.Net) / Programuotojas inžinierius (.Net),https://en.cvbankas.lt/software-engineer-net-programuotojas-inzinierius-net-vilniuje/1-13539917,0.2369,0.4458,English; firmware; optical engineering
4,Multimedia and Internet Technologies,Vytautas Magnus University,Jaunesnysis IT inžinierius,https://en.cvbankas.lt/jaunesnysis-it-inzinierius-vilniuje/1-13409158,0.2085,0.4702,
5,Multimedia and Internet Technologies,Vytautas Magnus University,Paid Summer Internship in the IT Department,https://en.cvbankas.lt/paid-summer-internship-in-the-it-department-klaipedoje/1-13752753,0.2075,0.4868,English; computer engineering; design thinking
6,Multimedia and Internet Technologies,Vytautas Magnus University,Full-Stack Developer – Remote,https://en.cvbankas.lt/full-stack-developer-remote-vilniuje/1-13726333,0.176,0.4811,
7,Multimedia and Internet Technologies,Vytautas Magnus University,"Praktikantas (-ė), IT skyriuje, UAB ""Fegda grupė""",https://en.cvbankas.lt/praktikantas-e-it-skyriuje-uab-fegda-grupe-alytuje/1-13716037,0.1751,0.4589,
