rank,programme_name,institution,job_title,job_url,hybrid_score,semantic_score,top_skill_gaps
23,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-kaune/1-13750717,0.1431,0.5276,
24,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Verslo sistemų koordinatorius (-ė),https://en.cvbankas.lt/verslo-sistemu-koordinatorius-e-vilniuje/1-13763309,0.141,0.5163,
25,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.1354,0.4915,
26,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT Onsite Inžinierius (-ė) KLAIPĖDOJE,https://en.cvbankas.lt/it-onsite-inzinierius-e-klaipedoje-klaipedoje/1-13685007,0.1291,0.516,
27,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-klaipedoje/1-13478631,0.1262,0.4903,
28,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Workstation Support Engineer,https://en.cvbankas.lt/workstation-support-engineer-kaune/1-13736427,0.1261,0.4882,troubleshoot; computer equipment; organisational structure
29,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų vadovas,https://en.cvbankas.lt/it-projektu-vadovas-vilniuje/1-13274645,0.1223,0.5153,
30,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Pažeidžiamumų valdymo – įsilaužimų testavimo specialistas (-ė),https://en.cvbankas.lt/pazeidziamumu-valdymo-isilauzimu-testavimo-specialistas-e-vilniuje/1-13194248,0.1218,0.4916,
31,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.1188,0.5142,
32,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. IT Specialistas (-ė)-inžinierius (-ė),https://en.cvbankas.lt/vyr-it-specialistas-e-inzinierius-e-kaune/1-13698837,0.1177,0.5147,MySQL; meet deadlines; plan
33,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.1173,0.4895,
34,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13706767,0.1092,0.4718,
35,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,.NET programuotojas (-a),https://en.cvbankas.lt/net-programuotojas-a-vilniuje/1-13749675,0.109,0.5072,
36,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Tinklų architektas (-ė),https://en.cvbankas.lt/tinklu-architektas-e-vilniuje/1-13768335,0.1036,0.488,Lithuanian; migration; provide technical documentation
37,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,KIBERNETINIO SAUGUMO VADOVAS (-Ė),https://en.cvbankas.lt/kibernetinio-saugumo-vadovas-e-kaune/1-13760617,0.0936,0.4883,
38,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,SAUGUMO SPRENDIMŲ KOMPETENCIJŲ CENTRO VADOVAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-kompetenciju-centro-vadovas-e-vilniuje/1-13717451,0.0931,0.4821,
39,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT verslo partneris (-ė),https://en.cvbankas.lt/it-verslo-partneris-e-vilniuje/1-13758821,0.0896,0.4783,consultation; manage time; Lithuanian
40,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT Projektų administratorius (-ė) / Verslo sistemų analitikas (-ė)  / VMG corp,https://www.linkedin.com/jobs/view/4389064606/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=Q9Y36J52C7KHKYW3p7apIg%3D%3D&trk=flagship3_search_srp_jobs,0.0818,0.4849,
41,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.0818,0.4963,
42,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Saugumo sprendimų produktų ir paslaugų vadovas (-ė) (Technical Presales),https://en.cvbankas.lt/saugumo-sprendimu-produktu-ir-paslaugu-vadovas-e-technical-presales-vilniuje/1-13754197,0.0761,0.4816,
43,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13761897,0.076,0.4813,Lithuanian; manufacturing processes; electronics
44,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,DI IR PROCESŲ AUTOMATIZAVIMO SPECIALISTAS (-Ė),https://en.cvbankas.lt/di-ir-procesu-automatizavimo-specialistas-e-vilniuje/1-13733039,0.0749,0.4788,
45,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.0708,0.4759,
46,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.0627,0.4868,
47,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.0624,0.4819,
48,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius (-ė) banko padalinyje,https://en.cvbankas.lt/it-inzinierius-e-banko-padalinyje-vilniuje/1-13683543,0.057,0.4754,
49,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.0408,0.4726,
50,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Commissioning - Automation Engineer,https://en.cvbankas.lt/commissioning-automation-engineer-uzsienyje/1-13683043,0.0,0.4718,
1,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Junior Specialist in Data Privacy Area,https://en.cvbankas.lt/junior-specialist-in-data-privacy-area-vilniuje/1-13770985,0.388,0.5141,
2,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Service Desk Specialist,https://en.cvbankas.lt/service-desk-specialist-vilniuje/1-13736491,0.2677,0.5034,
3,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo sistemų ir procesų analitikas (-ė),https://en.cvbankas.lt/verslo-sistemu-ir-procesu-analitikas-e-vilniuje/1-13699299,0.2613,0.5117,
4,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.2359,0.5631,
5,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. sistemų analitikas (-ė) (NTR modernizavimui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-ntr-modernizavimui-vilniuje/1-13768673,0.2304,0.5905,
6,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DIRBTINIO INTELEKTO INŽINIERĖ (-IUS) IT skyriuje,https://en.cvbankas.lt/dirbtinio-intelekto-inziniere-ius-it-skyriuje-vilniuje/1-13749365,0.2289,0.5517,
7,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Informacijos saugos specialistas (-ė),https://en.cvbankas.lt/informacijos-saugos-specialistas-e-vilniuje/1-13751575,0.2215,0.576,
8,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Chief Technology Officer (CTO),https://en.cvbankas.lt/chief-technology-officer-cto-vilniuje/1-13769571,0.2185,0.4953,
9,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.2132,0.5806,English; digitization; operating systems
10,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.2038,0.5316,
11,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,OSINT Specialistas,https://en.cvbankas.lt/osint-specialistas-vilniuje/1-13474247,0.2012,0.5287,
12,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo aplikacijų ekspertas (-ė) (Terminuota darbo sutartis),https://en.cvbankas.lt/verslo-aplikaciju-ekspertas-e-terminuota-darbo-sutartis-vilniuje/1-13706263,0.1944,0.5503,English; transportation engineering; manage time
13,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.1932,0.525,
14,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.1882,0.5032,
15,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-kaune/1-13769179,0.1855,0.5611,
16,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.1819,0.5276,
17,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Support Specialist,https://en.cvbankas.lt/it-support-specialist-kaune/1-12809287,0.1742,0.5034,
18,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.1701,0.4855,
19,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-vilniuje/1-13510903,0.1657,0.5266,laboratory equipment; manage closed-circuit television system; assume responsibility
20,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.1631,0.55,MySQL; tools for software configuration management; patents
21,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.1588,0.5062,
22,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.1544,0.5449,English; plan; accounting
23,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Naudotojų Technologijų vadovas (-ė),https://en.cvbankas.lt/naudotoju-technologiju-vadovas-e-vilniuje/1-13750805,0.1538,0.489,
24,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.141,0.4917,
25,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1294,0.5176,
26,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT administratorius (-ė),https://en.cvbankas.lt/it-administratorius-e-kaune/1-13474407,0.1232,0.5167,
27,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius,https://en.cvbankas.lt/it-inzinierius-naujojoje-akmeneje/1-13742959,0.122,0.4901,
28,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DI IR PROCESŲ AUTOMATIZAVIMO SPECIALISTAS (-Ė),https://en.cvbankas.lt/di-ir-procesu-automatizavimo-specialistas-e-vilniuje/1-13733039,0.1138,0.4957,
29,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.1138,0.4972,
30,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė) banko padalinyje,https://en.cvbankas.lt/it-inzinierius-e-banko-padalinyje-vilniuje/1-13683543,0.1069,0.5019,
31,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Onsite Inžinierius (-ė) KLAIPĖDOJE,https://en.cvbankas.lt/it-onsite-inzinierius-e-klaipedoje-klaipedoje/1-13685007,0.1042,0.521,
32,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. IT Specialistas (-ė)-inžinierius (-ė),https://en.cvbankas.lt/vyr-it-specialistas-e-inzinierius-e-kaune/1-13698837,0.0965,0.5136,
33,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.0964,0.4883,
34,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.0956,0.4898,English; troubleshoot; organise training
35,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Projektų administratorius (-ė) / Verslo sistemų analitikas (-ė)  / VMG corp,https://www.linkedin.com/jobs/view/4389064606/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=Q9Y36J52C7KHKYW3p7apIg%3D%3D&trk=flagship3_search_srp_jobs,0.0949,0.4988,
36,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo sistemų koordinatorius (-ė),https://en.cvbankas.lt/verslo-sistemu-koordinatorius-e-vilniuje/1-13763309,0.0949,0.5063,
37,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.0889,0.5039,
38,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyresnysis specialistas (kibernetinio saugumo užtikrinimui),https://en.cvbankas.lt/vyresnysis-specialistas-kibernetinio-saugumo-uztikrinimui-siauliuose/1-13749227,0.086,0.4923,
39,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.0851,0.5,
40,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų vadovas,https://en.cvbankas.lt/it-projektu-vadovas-vilniuje/1-13274645,0.0841,0.5052,solve problems; MySQL; laboratory equipment
41,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,SAUGUMO SPRENDIMŲ ARCHITEKTAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-architektas-e-vilniuje/1-13713875,0.0837,0.5037,
42,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,KIBERNETINIO SAUGUMO VADOVAS (-Ė),https://en.cvbankas.lt/kibernetinio-saugumo-vadovas-e-kaune/1-13760617,0.0796,0.4914,
43,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.0776,0.4918,
44,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT verslo partneris (-ė),https://en.cvbankas.lt/it-verslo-partneris-e-vilniuje/1-13758821,0.0751,0.4871,English; consultation; manage time
45,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,SOC analitikas (-ė) kibernetinių grėsmių paieškai,https://en.cvbankas.lt/soc-analitikas-e-kibernetiniu-gresmiu-paieskai-vilniuje/1-13395656,0.0578,0.4872,
46,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-kaune/1-13750717,0.0562,0.4904,
47,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,.NET programuotojas (-a),https://en.cvbankas.lt/net-programuotojas-a-vilniuje/1-13749675,0.0557,0.4943,
48,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,JAVA programuotojas (-a),https://en.cvbankas.lt/java-programuotojas-a-vilniuje/1-13749669,0.0521,0.4871,
49,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Commissioning - Automation Engineer,https://en.cvbankas.lt/commissioning-automation-engineer-uzsienyje/1-13683043,0.0499,0.4988,
50,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyriausiasis (-oji) aplikacijų kūrimo inžinierius (-ė) (Senior Front-end engineer),https://en.cvbankas.lt/vyriausiasis-oji-aplikaciju-kurimo-inzinierius-e-senior-front-end-engineer-vilniuje/1-13760315,0.0178,0.4902,
1,Information Systems,Kaunas University of Technology,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.2337,0.5855,
2,Information Systems,Kaunas University of Technology,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-kaune/1-13769179,0.2235,0.6667,
3,Information Systems,Kaunas University of Technology,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.2209,0.6602,SAP Data Services; computer technology; assume responsibility
4,Information Systems,Kaunas University of Technology,Vyr. sistemų analitikas (-ė) (NTR modernizavimui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-ntr-modernizavimui-vilniuje/1-13768673,0.1835,0.6238,
5,Information Systems,Kaunas University of Technology,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.1729,0.5022,
6,Information Systems,Kaunas University of Technology,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.168,0.5778,
7,Information Systems,Kaunas University of Technology,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.1652,0.541,
8,Information Systems,Kaunas University of Technology,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.1648,0.5349,
9,Information Systems,Kaunas University of Technology,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.1646,0.5722,
10,Information Systems,Kaunas University of Technology,Verslo sistemų koordinatorius (-ė),https://en.cvbankas.lt/verslo-sistemu-koordinatorius-e-vilniuje/1-13763309,0.1615,0.5644,
11,Information Systems,Kaunas University of Technology,📢 IEŠKOME IT SKYRIAUS VADOVO (-ĖS),https://en.cvbankas.lt/ieskome-it-skyriaus-vadovo-es-vilniuje/1-13743017,0.1612,0.5009,
12,Information Systems,Kaunas University of Technology,Join our PPM team as a System Analyst! 🚀,https://en.cvbankas.lt/join-our-ppm-team-as-a-system-analyst-darbas-namuose/1-13660457,0.1595,0.5184,
13,Information Systems,Kaunas University of Technology,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.1574,0.5211,
14,Information Systems,Kaunas University of Technology,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.1536,0.5035,
15,Information Systems,Kaunas University of Technology,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.1521,0.5346,
16,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.14,0.577,Lithuanian; computer technology; cyber security
17,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.1396,0.5845,
