rank,programme_name,institution,job_title,job_url,hybrid_score,semantic_score,top_skill_gaps
19,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.0793,0.5891,SAP Data Services; think analytically; assume responsibility
20,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.0783,0.5629,Lithuanian; apply information security policies; manage time
21,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,OSINT Specialistas,https://en.cvbankas.lt/osint-specialistas-vilniuje/1-13474247,0.0774,0.5088,
22,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,SAUGUMO SPRENDIMŲ KOMPETENCIJŲ CENTRO VADOVAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-kompetenciju-centro-vadovas-e-vilniuje/1-13717451,0.0756,0.4821,
23,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT administratorius (-ė),https://en.cvbankas.lt/it-administratorius-e-kaune/1-13474407,0.073,0.5316,
24,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.071,0.558,MySQL; ICT encryption; think analytically
25,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Workstation Support Engineer,https://en.cvbankas.lt/workstation-support-engineer-kaune/1-13736427,0.0705,0.4882,troubleshoot; computer equipment; organisational structure
26,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Verslo sistemų koordinatorius (-ė),https://en.cvbankas.lt/verslo-sistemu-koordinatorius-e-vilniuje/1-13763309,0.0659,0.5163,
27,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Verslo aplikacijų ekspertas (-ė) (Terminuota darbo sutartis),https://en.cvbankas.lt/verslo-aplikaciju-ekspertas-e-terminuota-darbo-sutartis-vilniuje/1-13706263,0.0646,0.5303,Lithuanian; manage time; transportation engineering
28,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-klaipedoje/1-13478631,0.0593,0.4903,
29,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-kaune/1-13750717,0.0586,0.5276,
30,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. sistemų analitikas (-ė) (NTR modernizavimui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-ntr-modernizavimui-vilniuje/1-13768673,0.056,0.5606,
31,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT Onsite Inžinierius (-ė) KLAIPĖDOJE,https://en.cvbankas.lt/it-onsite-inzinierius-e-klaipedoje-klaipedoje/1-13685007,0.0538,0.516,
32,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.05,0.4915,
33,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.0495,0.5142,
34,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT projektų vadovas,https://en.cvbankas.lt/it-projektu-vadovas-vilniuje/1-13274645,0.0484,0.5153,
35,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,DI IR PROCESŲ AUTOMATIZAVIMO SPECIALISTAS (-Ė),https://en.cvbankas.lt/di-ir-procesu-automatizavimo-specialistas-e-vilniuje/1-13733039,0.046,0.4788,
36,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.0458,0.4819,
37,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. IT Specialistas (-ė)-inžinierius (-ė),https://en.cvbankas.lt/vyr-it-specialistas-e-inzinierius-e-kaune/1-13698837,0.0456,0.5147,MySQL; meet deadlines; plan
38,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.0454,0.4895,
39,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT verslo partneris (-ė),https://en.cvbankas.lt/it-verslo-partneris-e-vilniuje/1-13758821,0.0431,0.4783,consultation; manage time; Lithuanian
40,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13761897,0.0427,0.4813,Lithuanian; manufacturing processes; electronics
41,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Tinklų architektas (-ė),https://en.cvbankas.lt/tinklu-architektas-e-vilniuje/1-13768335,0.0416,0.488,Lithuanian; migration; provide technical documentation
42,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.0416,0.4963,
43,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,.NET programuotojas (-a),https://en.cvbankas.lt/net-programuotojas-a-vilniuje/1-13749675,0.041,0.5072,
44,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.0376,0.4759,
45,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT Projektų administratorius (-ė) / Verslo sistemų analitikas (-ė)  / VMG corp,https://www.linkedin.com/jobs/view/4389064606/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=Q9Y36J52C7KHKYW3p7apIg%3D%3D&trk=flagship3_search_srp_jobs,0.0373,0.4849,
46,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius (-ė) banko padalinyje,https://en.cvbankas.lt/it-inzinierius-e-banko-padalinyje-vilniuje/1-13683543,0.0358,0.4754,
47,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Saugumo sprendimų produktų ir paslaugų vadovas (-ė) (Technical Presales),https://en.cvbankas.lt/saugumo-sprendimu-produktu-ir-paslaugu-vadovas-e-technical-presales-vilniuje/1-13754197,0.0309,0.4816,
48,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.0251,0.4868,
49,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.0207,0.4726,
50,Information Systems and Cybersecurity,Vilniaus kolegija / Higher Education Institution,Commissioning - Automation Engineer,https://en.cvbankas.lt/commissioning-automation-engineer-uzsienyje/1-13683043,0.0,0.4718,
1,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Junior Specialist in Data Privacy Area,https://en.cvbankas.lt/junior-specialist-in-data-privacy-area-vilniuje/1-13770985,0.388,0.5141,
2,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Chief Technology Officer (CTO),https://en.cvbankas.lt/chief-technology-officer-cto-vilniuje/1-13769571,0.1792,0.4953,
3,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Service Desk Specialist,https://en.cvbankas.lt/service-desk-specialist-vilniuje/1-13736491,0.1772,0.5034,
4,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT pirkimų vyr. specialistas (-ė),https://en.cvbankas.lt/it-pirkimu-vyr-specialistas-e-vilniuje/1-13737273,0.1416,0.525,
5,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo sistemų ir procesų analitikas (-ė),https://en.cvbankas.lt/verslo-sistemu-ir-procesu-analitikas-e-vilniuje/1-13699299,0.1349,0.5117,
6,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.1242,0.4855,
7,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.1236,0.5316,
8,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.1201,0.5631,
9,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.107,0.5062,
10,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DIRBTINIO INTELEKTO INŽINIERĖ (-IUS) IT skyriuje,https://en.cvbankas.lt/dirbtinio-intelekto-inziniere-ius-it-skyriuje-vilniuje/1-13749365,0.1054,0.5517,
11,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.0988,0.5032,
12,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,OSINT Specialistas,https://en.cvbankas.lt/osint-specialistas-vilniuje/1-13474247,0.0967,0.5287,
13,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Naudotojų Technologijų vadovas (-ė),https://en.cvbankas.lt/naudotoju-technologiju-vadovas-e-vilniuje/1-13750805,0.0956,0.489,
14,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Support Specialist,https://en.cvbankas.lt/it-support-specialist-kaune/1-12809287,0.0899,0.5034,
15,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.0876,0.4917,
16,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Informacijos saugos specialistas (-ė),https://en.cvbankas.lt/informacijos-saugos-specialistas-e-vilniuje/1-13751575,0.0842,0.576,
17,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-vilniuje/1-13510903,0.0805,0.5266,laboratory equipment; manage closed-circuit television system; assume responsibility
18,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.0796,0.5276,
19,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo aplikacijų ekspertas (-ė) (Terminuota darbo sutartis),https://en.cvbankas.lt/verslo-aplikaciju-ekspertas-e-terminuota-darbo-sutartis-vilniuje/1-13706263,0.0794,0.5503,English; transportation engineering; manage time
20,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. sistemų analitikas (-ė) (NTR modernizavimui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-ntr-modernizavimui-vilniuje/1-13768673,0.0773,0.5905,
21,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.0742,0.5806,English; digitization; operating systems
22,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius,https://en.cvbankas.lt/it-inzinierius-naujojoje-akmeneje/1-13742959,0.074,0.4901,
23,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.0722,0.4883,
24,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,DI IR PROCESŲ AUTOMATIZAVIMO SPECIALISTAS (-Ė),https://en.cvbankas.lt/di-ir-procesu-automatizavimo-specialistas-e-vilniuje/1-13733039,0.07,0.4957,
25,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,KIBERNETINIO SAUGUMO VADOVAS (-Ė),https://en.cvbankas.lt/kibernetinio-saugumo-vadovas-e-kaune/1-13760617,0.0679,0.4914,
26,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė) banko padalinyje,https://en.cvbankas.lt/it-inzinierius-e-banko-padalinyje-vilniuje/1-13683543,0.0671,0.5019,
27,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.0626,0.55,MySQL; tools for software configuration management; patents
28,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-kaune/1-13769179,0.0618,0.5611,
29,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT SISTEMŲ ADMINISTRATORIUS (-Ė) / INŽINIERIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-inzinierius-e-vilniuje/1-13341443,0.0606,0.5449,English; plan; accounting
30,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyresnysis specialistas (kibernetinio saugumo užtikrinimui),https://en.cvbankas.lt/vyresnysis-specialistas-kibernetinio-saugumo-uztikrinimui-siauliuose/1-13749227,0.054,0.4923,
31,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.0519,0.5176,
32,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT administratorius (-ė),https://en.cvbankas.lt/it-administratorius-e-kaune/1-13474407,0.0501,0.5167,
33,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,JAVA programuotojas (-a),https://en.cvbankas.lt/java-programuotojas-a-vilniuje/1-13749669,0.0459,0.4871,
34,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Verslo sistemų koordinatorius (-ė),https://en.cvbankas.lt/verslo-sistemu-koordinatorius-e-vilniuje/1-13763309,0.0443,0.5063,
35,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Onsite Inžinierius (-ė) KLAIPĖDOJE,https://en.cvbankas.lt/it-onsite-inzinierius-e-klaipedoje-klaipedoje/1-13685007,0.0435,0.521,
36,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,SAUGUMO SPRENDIMŲ ARCHITEKTAS (-Ė),https://en.cvbankas.lt/saugumo-sprendimu-architektas-e-vilniuje/1-13713875,0.0435,0.5037,
37,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT Projektų administratorius (-ė) / Verslo sistemų analitikas (-ė)  / VMG corp,https://www.linkedin.com/jobs/view/4389064606/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=PiFLR9Mgdm2lRnwhShP3aw%3D%3D&trackingId=Q9Y36J52C7KHKYW3p7apIg%3D%3D&trk=flagship3_search_srp_jobs,0.0433,0.4988,
38,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.0431,0.5,
39,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT VERSLO ANALITIKAS (-Ė),https://en.cvbankas.lt/it-verslo-analitikas-e-vilniuje/1-13685665,0.042,0.4972,
40,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.0412,0.4918,
41,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyr. IT Specialistas (-ė)-inžinierius (-ė),https://en.cvbankas.lt/vyr-it-specialistas-e-inzinierius-e-kaune/1-13698837,0.0374,0.5136,
42,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.0371,0.5039,
43,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Sistemos ekspertas (-ė),https://en.cvbankas.lt/sistemos-ekspertas-e-vilniuje/1-13751383,0.037,0.4898,English; troubleshoot; organise training
44,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT verslo partneris (-ė),https://en.cvbankas.lt/it-verslo-partneris-e-vilniuje/1-13758821,0.0361,0.4871,English; consultation; manage time
45,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,SOC analitikas (-ė) kibernetinių grėsmių paieškai,https://en.cvbankas.lt/soc-analitikas-e-kibernetiniu-gresmiu-paieskai-vilniuje/1-13395656,0.0335,0.4872,
46,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų vadovas,https://en.cvbankas.lt/it-projektu-vadovas-vilniuje/1-13274645,0.0333,0.5052,solve problems; MySQL; laboratory equipment
47,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Commissioning - Automation Engineer,https://en.cvbankas.lt/commissioning-automation-engineer-uzsienyje/1-13683043,0.0315,0.4988,
48,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,IT projektų vadovas (-ė),https://en.cvbankas.lt/it-projektu-vadovas-e-kaune/1-13750717,0.023,0.4904,
49,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,.NET programuotojas (-a),https://en.cvbankas.lt/net-programuotojas-a-vilniuje/1-13749675,0.0209,0.4943,
50,Development and Maintenance of Information Systems,Panevėžio kolegija/State Higher Education Institution,Vyriausiasis (-oji) aplikacijų kūrimo inžinierius (-ė) (Senior Front-end engineer),https://en.cvbankas.lt/vyriausiasis-oji-aplikaciju-kurimo-inzinierius-e-senior-front-end-engineer-vilniuje/1-13760315,0.0107,0.4902,
1,Information Systems,Kaunas University of Technology,Produkto vadovas (-ė) (Verslas),https://en.cvbankas.lt/produkto-vadovas-e-verslas-vilniuje/1-13753897,0.1418,0.5855,
2,Information Systems,Kaunas University of Technology,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.1061,0.5211,
3,Information Systems,Kaunas University of Technology,IT sistemų ir skaitmenizacijos vadovas (-ė),https://en.cvbankas.lt/it-sistemu-ir-skaitmenizacijos-vadovas-e-panevezyje/1-13702931,0.1052,0.4886,
4,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIŲ (-Ę),https://en.cvbankas.lt/it-sistemu-administratoriu-e-vilniuje/1-13734017,0.1038,0.4885,
5,Information Systems,Kaunas University of Technology,Join our PPM team as a System Analyst! 🚀,https://en.cvbankas.lt/join-our-ppm-team-as-a-system-analyst-darbas-namuose/1-13660457,0.0991,0.5184,
6,Information Systems,Kaunas University of Technology,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.0954,0.5035,
7,Information Systems,Kaunas University of Technology,Operacijų ir sistemų asistentas (-ė),https://en.cvbankas.lt/operaciju-ir-sistemu-asistentas-e-kaune/1-13696885,0.0936,0.4838,
8,Information Systems,Kaunas University of Technology,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.0908,0.5022,
9,Information Systems,Kaunas University of Technology,Veiklos analitikas (-ė) (RC vidinės sistemos),https://en.cvbankas.lt/veiklos-analitikas-e-rc-vidines-sistemos-vilniuje/1-13740463,0.0838,0.5722,
10,Information Systems,Kaunas University of Technology,📢 IEŠKOME IT SKYRIAUS VADOVO (-ĖS),https://en.cvbankas.lt/ieskome-it-skyriaus-vadovo-es-vilniuje/1-13743017,0.077,0.5009,
11,Information Systems,Kaunas University of Technology,Kompiuterinių sistemų administratorius (-ė),https://www.linkedin.com/jobs/view/4389559392/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=wtJkLukXXRGnKj5%2Fw9qzXA%3D%3D&trackingId=kbW0mcSjalgSYWL9txk19g%3D%3D&trk=flagship3_search_srp_jobs,0.0769,0.6602,SAP Data Services; computer technology; assume responsibility
12,Information Systems,Kaunas University of Technology,Verslo sistemų koordinatorius (-ė),https://en.cvbankas.lt/verslo-sistemu-koordinatorius-e-vilniuje/1-13763309,0.0755,0.5644,
13,Information Systems,Kaunas University of Technology,IT specialistas (-ė),https://en.cvbankas.lt/it-specialistas-e-kaune/1-13769179,0.0745,0.6667,
14,Information Systems,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13761897,0.0736,0.5388,
15,Information Systems,Kaunas University of Technology,INŽINIERIUS – IT/IS SISTEMŲ ADMINISTRATORIUS,https://en.cvbankas.lt/inzinierius-it-is-sistemu-administratorius-vilniuje/1-8318983,0.0723,0.541,
16,Information Systems,Kaunas University of Technology,Vyresnysis specialistas (kibernetinio saugumo užtikrinimui),https://en.cvbankas.lt/vyresnysis-specialistas-kibernetinio-saugumo-uztikrinimui-siauliuose/1-13749227,0.0722,0.4978,
17,Information Systems,Kaunas University of Technology,Junior / Entry-Level IT Administrator,https://en.cvbankas.lt/junior-entry-level-it-administrator-klaipedoje/1-13753405,0.0702,0.5267,
